Reviewer Name,Review Text,Publish Date,Star Given,Review URL,Owner Response Text
Its axslia,,2023-03-14T07:52:17.976Z,5,https://www.google.com/maps/contrib/105015758875602335960?hl=id,
Syahreza Edotya,,2023-03-12T03:24:14.791Z,5,https://www.google.com/maps/contrib/111104604342243908292?hl=id,
Dandy Dendy,,2023-03-11T12:25:13.664Z,4,https://www.google.com/maps/contrib/115024152132626715136?hl=id,
Rifqi Kurniawan,,2023-03-09T23:18:00.853Z,3,https://www.google.com/maps/contrib/114197606408093484320?hl=id,
Sigit Nurjayanto,"Tempatnya bagus,nyaman,bersih, pelayanan bagus..",2023-03-07T23:23:23.577Z,5,https://www.google.com/maps/contrib/115493093492212806914?hl=id,
harry suspendiana,,2023-03-05T23:42:40.026Z,5,https://www.google.com/maps/contrib/103968710245507036647?hl=id,
Mumfasiroh Saputri,,2023-03-05T11:39:27.927Z,4,https://www.google.com/maps/contrib/110215014548944826660?hl=id,
Papa jagoan,Hotel yang dekat dengan kota dan hiburan...parkir luas..cafe jos...dekat dengan THR..,2023-03-02T05:42:35.871Z,5,https://www.google.com/maps/contrib/101336135753633830166?hl=id,
dedy yusuf,Nice,2023-03-01T18:35:53.714Z,5,https://www.google.com/maps/contrib/108044284559328082448?hl=id,
Ervied SE,Hall yg representatif terjangkau...luas...lokasi mudah ditemukan....akses mudah kemana saja....pelayanan mantab....suasana adem....,2023-03-01T03:09:37.368Z,5,https://www.google.com/maps/contrib/109899284748559129372?hl=id,
Wahid Nuer,,2023-02-28T11:31:26.114Z,4,https://www.google.com/maps/contrib/111276743451105302294?hl=id,
Armando Pribadi,,2023-02-28T01:00:26.448Z,5,https://www.google.com/maps/contrib/116047736376430081358?hl=id,
Safira Nabila,,2023-02-26T07:10:45.173Z,5,https://www.google.com/maps/contrib/104600295365246402139?hl=id,
Yani Yani,,2023-02-24T23:37:34.860Z,5,https://www.google.com/maps/contrib/104712156230917324377?hl=id,
Dwi Sayekti Wulandari,"Rate terjangkau. Parkir luas. Kamar bersih, nyaman.",2023-02-23T10:47:21.919Z,5,https://www.google.com/maps/contrib/110006718051207434487?hl=id,
Mul Ya,,2023-02-22T00:21:48.786Z,5,https://www.google.com/maps/contrib/105907486443388166753?hl=id,
edy widiyanto,,2023-02-21T12:35:46.026Z,4,https://www.google.com/maps/contrib/100041581047471232112?hl=id,
agus nur92,,2023-02-17T15:32:01.073Z,5,https://www.google.com/maps/contrib/113086455019351281269?hl=id,
Febri Ansyah,Nyaman,2023-02-13T12:36:11.819Z,5,https://www.google.com/maps/contrib/105647750926422003349?hl=id,
Naka Tyasnara,"Tempatnya nyaman halaman luas dan Tempatnya parkir juga luas. Bisa untuk mengadakan acara diluar maupun didalam, tinggal pilih mana yg disukai",2023-02-13T08:24:35.888Z,4,https://www.google.com/maps/contrib/105006593285949758308?hl=id,
Santi Haryani,"Lokasi nya di tengah kota dan mudah di cari,, dekat dng tempat² wisata di tengah kota yogyakarta",2023-02-13T04:58:35.239Z,3,https://www.google.com/maps/contrib/114150191575475337048?hl=id,
Diti Prihanani,,2023-02-12T15:43:40.819Z,5,https://www.google.com/maps/contrib/104784807803626789315?hl=id,
Seserahan_kadojogja19,"Walaupun lokasi di tengah kota Jogja,  ternyata dalamnya nh hotel luas juga, nah krn luas maka space untuk acara apapun kereeen juga.
Bis bis pariwisata yg guede guede bisa masuk jauh ke halaman nh hotel.
Siiip lah pokoknya.
Apalagi untuk kegiatan kegiatan yg mengundang banyaaak orang, hotel nya lumayan representatif.",2023-02-12T01:30:42.883Z,5,https://www.google.com/maps/contrib/115106174534698503302?hl=id,
Fahmi N. Maulana,,2023-02-10T15:28:57.025Z,5,https://www.google.com/maps/contrib/118030492872919775241?hl=id,
Iffa Rosida,,2023-02-10T06:22:07.709Z,5,https://www.google.com/maps/contrib/117452528949436432145?hl=id,
Agung Baskoro,Luas & lega tapi AC nya berisik,2023-02-09T05:02:45.644Z,4,https://www.google.com/maps/contrib/105561514594832938741?hl=id,
Fnu Apriyanto,Ada harga ada rupa,2023-02-08T08:52:44.151Z,4,https://www.google.com/maps/contrib/116738689813516496020?hl=id,
Rusdy Fahamy,,2023-01-31T16:46:38.027Z,5,https://www.google.com/maps/contrib/115496687684061271428?hl=id,
Dianez,"Nyaman, kamar luas , sarapan nya banyak menu pilihan ,",2023-01-31T06:32:23.670Z,5,https://www.google.com/maps/contrib/103887314570658621774?hl=id,
Eric Beavis,,2023-01-30T05:36:24.442Z,5,https://www.google.com/maps/contrib/117021884176269410845?hl=id,
Pinlabel chanel,Dekat nol km,2023-01-29T04:03:20.033Z,4,https://www.google.com/maps/contrib/102818596496519970565?hl=id,
Trio Kurniawan sanjaya,,2023-01-28T16:45:46.287Z,4,https://www.google.com/maps/contrib/111124153858546916520?hl=id,
elsa febrianti,"- Kamar tidak ada jendelanya pencahayaan redup
- banyak noda bercak di sprai dan selimutnya
- kebersihan kurang terjaga didalem kamar masih kotor
- kunci kamar mandi nya rusak
- pelayanan cukup
- lokasi strategis
- parkir gratis
- banyak kejadian horor yang bikin susah tidur karena di samping hotel kuburan
- westafel aga mampet air ngembang",2023-01-25T16:01:14.018Z,3,https://www.google.com/maps/contrib/100435172594567227394?hl=id,
Hr widodo,,2023-01-25T02:37:28.655Z,5,https://www.google.com/maps/contrib/102252399333882517992?hl=id,
Nurmanudin Syaifuna,"Lokasi hotel strategis, dengan pelayanan yang terbaik.👍
Banyak spot yang bisa digunakan untuk kegiatan / acara besar.",2023-01-21T06:13:04.633Z,5,https://www.google.com/maps/contrib/116033424047045619831?hl=id,
fadhila ulfa,,2023-01-19T09:14:16.799Z,5,https://www.google.com/maps/contrib/102814448749772516258?hl=id,
Yusuf Amri,Suasananya benar-benar menyenangkan,2023-01-16T14:04:22.622Z,5,https://www.google.com/maps/contrib/113857678156953031185?hl=id,
Bebek Cakgun99,,2023-01-16T06:13:02.872Z,5,https://www.google.com/maps/contrib/115597264103969810890?hl=id,
Video Asyifa,,2023-01-15T03:48:45.656Z,5,https://www.google.com/maps/contrib/112198061153537719719?hl=id,
Aan Tirta G Banthar atmawidjaja,,2023-01-14T04:51:26.516Z,4,https://www.google.com/maps/contrib/112999019884448782127?hl=id,
ikhsan Tri Wardana,,2023-01-10T04:59:12.397Z,5,https://www.google.com/maps/contrib/114783249131231911489?hl=id,
Bagus Darsana,"All staff are amazing, but i got some problem with early check out, even though i've informed before",2023-01-08T17:02:52.683Z,4,https://www.google.com/maps/contrib/116595391354092416074?hl=id,
Momo eza,"Bersih , ada cafe resto nya , bisa nonton. Ramayana ballet",2023-01-07T14:38:08.051Z,5,https://www.google.com/maps/contrib/115204750828892513329?hl=id,
Jumini Ners,"Dapat kamar superior dilantai 1..kamar 1011. Kamar dilantai 1..superior..tidak ada jendela semua ya.. Tapi ada AC yg adem.

pintu sudah akses card.
Kamar mandi.. Lubang wastafel macet.. Air menggenang

Utk mandi hanya ada shower.. Tidak ada kran air.. Sehingga mau wudhu agak susah.. Dan mau mandi tanpa keramas agak susah.

Bed twin oke
Kebersihan sprei selimut oke.
Dapat teh kopi, air mineral 2 botol.
Ada oemanas air.
TV bening.
Lemari lengkap.. Ada hanger 3pcs tapi kurang and agak susah melepas hanger nya model. Bgitu.

Lampu tidur dan pojokan kamar ada sarang laba2...

Bawah bed juga lantai nya masih kotor... Sebaiknya saat bersih2.. Dipindah dulu bed nya. Dan pojok2an tembok dilap.

Selebihnya... Mohon lebih diperhatikan aja sih.. Kebersihan halaman parkir.. Soale banyak tanaman.. Jadi. Banyak daun gugur..

Lebih lengkap lagi kalo ada petunjuk arah kiblat.. Bagi pengunjung muslim.

TerimAkasih.. Tetep recomended dengan harga kurang 250rb",2023-01-06T05:26:07.568Z,4,https://www.google.com/maps/contrib/101326721893335856630?hl=id,
Budi Utomo,Pelayanan baik dan ramah,2023-01-03T03:57:21.663Z,5,https://www.google.com/maps/contrib/107591453958857389282?hl=id,
Kudus Kota,,2023-01-01T17:04:36.950Z,3,https://www.google.com/maps/contrib/104402982604069219049?hl=id,
Antares Alhilal,,2023-01-01T12:02:32.725Z,3,https://www.google.com/maps/contrib/103081897272369123897?hl=id,
Fakhmi Rakhman,"Toilet need to improve, shower is broken. wastafel krans no hot water. Bed need to regeneration. You need to add charge for breakfast of child start 4 years old. Limited Breakfast menu, off course no pool but have lot of car parking.",2022-12-29T05:23:21.841Z,2,https://www.google.com/maps/contrib/113479847352090722325?hl=id,
Cahyono agus,,2022-12-28T13:05:26.642Z,5,https://www.google.com/maps/contrib/110992236289009966131?hl=id,
Puri Fathurrahmi,,2022-12-27T13:58:21.107Z,4,https://www.google.com/maps/contrib/112278087133599361816?hl=id,
yusnia saputra,,2022-12-26T06:14:48.643Z,5,https://www.google.com/maps/contrib/105060492299217011056?hl=id,
Angga Sahputra,,2022-12-26T05:38:51.070Z,3,https://www.google.com/maps/contrib/115344263227291111312?hl=id,
Mikyal Suyuthi,,2022-12-26T00:32:15.222Z,5,https://www.google.com/maps/contrib/101988803206268130238?hl=id,
dwi deddy Ap,"Kondangan nikahan teman, tempatnya cukup asri",2022-12-25T22:35:58.455Z,5,https://www.google.com/maps/contrib/106106072756376526399?hl=id,
Heryawan Wahyu Priadi,"Good place, green and clean. Security ramah, pegawai ramah",2022-12-25T04:04:34.155Z,5,https://www.google.com/maps/contrib/107163098128039433622?hl=id,
Riki Afrianto,"Nyaman, modern juga. Tp sayang, tidak ada kolam renangnya",2022-12-24T06:04:10.377Z,5,https://www.google.com/maps/contrib/114353786245276598228?hl=id,
Evan Prawira,,2022-12-23T03:37:25.704Z,4,https://www.google.com/maps/contrib/116489325637764110705?hl=id,
Muhammad Eko Widiyanto,"Asyik nih Hotel sementara tidak ada komentar negatif,",2022-12-22T10:16:08.832Z,5,https://www.google.com/maps/contrib/112846880016911835168?hl=id,
febri ekowati Sapitri,Sebenarnya Bagus tp sayang untuk KAMAR MANDInya KURANG TERAWAT saluran macet jd ngecembeng ...,2022-12-22T01:23:50.212Z,3,https://www.google.com/maps/contrib/105692629481034149877?hl=id,
Sugito,,2022-12-21T14:46:59.856Z,3,https://www.google.com/maps/contrib/111605020852628390221?hl=id,
tri wining harini,,2022-12-21T10:13:28.416Z,4,https://www.google.com/maps/contrib/113424898541942533837?hl=id,
Anatasius Hermawan,Hotel dengan suasana tenang dan nyaman cukup dekat dengan keraton Yogyakarta,2022-12-21T08:15:12.244Z,5,https://www.google.com/maps/contrib/112729193867899341442?hl=id,
Guz Jadab,,2022-12-20T08:03:40.755Z,4,https://www.google.com/maps/contrib/109521717414434692708?hl=id,
Nahdah Afifah,,2022-12-20T05:55:47.094Z,4,https://www.google.com/maps/contrib/105447209911274481475?hl=id,
RA Atika Diah S,,2022-12-19T18:30:48.158Z,4,https://www.google.com/maps/contrib/104567627166114713310?hl=id,
Ayu N Surya,"Nginep di sini 2 malam, malam kamis dan malam jumat. Mau review minus nya ah, biar diperbaiki!

Hotel luarnya bagus, dalemnya creepy abis. Lampu kamar kuning remang-remang. Wastafel toilet berkerak, sandal berjamur, bedcover dan sprei banyak bekas bercak-bercak, shower berkerak. Perawatannya harus ditingkatkan lagi, tolong diganti dong alat-alat yg sudah harus diganti. Agak jijik sama bedcover dan sprei yg warnanya udah menguning dan banyak bercak. 😪

Yg nyeremin pas malem pertama ada suara orang jalan / lari-lari di lantai atas. Logikanya masa sih sekelas hotel bagus suara orang jalan di lantai atas kedengeran di lantai bawah? Eh ternyata pas malem kedua (malem jumat) keulang lagi. Alhasil 2 malam nggak bisa tidur, mau siang / malam nuansanya sama. Kamarnya serem!",2022-12-19T14:02:32.546Z,3,https://www.google.com/maps/contrib/116752032887934191156?hl=id,
indah permatasari,"Tempatnya bagus, luas, cocok untuk acara acara / menggelar hajatan, highly recomended 👌",2022-12-18T19:54:19.693Z,5,https://www.google.com/maps/contrib/115388617727563871758?hl=id,
Ni Sak,,2022-12-18T08:21:13.523Z,5,https://www.google.com/maps/contrib/102812254189757504704?hl=id,
Sylvi Andari,,2022-12-17T14:34:41.390Z,5,https://www.google.com/maps/contrib/110917979893374312850?hl=id,
Joko Imam,Bagi teman-teman yang ingin berlibur bisa datang / singgah untuk menikmati suasana yang sejuk dan indah,2022-12-17T02:25:46.359Z,5,https://www.google.com/maps/contrib/106072321155203725903?hl=id,
Jenny Karim,"Hotel lama , kamar lumayan bersih , sprei ada sedikit noda , handuk wangi , ac nya dingin , keramik kamar mandi agak kotor , ok lah klau di liat dr harga nya , sayang nya kamar tidak ada jendela , dan foto2 di kamar agak sedikit menyeramkan",2022-12-16T17:22:25.387Z,4,https://www.google.com/maps/contrib/107011048096451878144?hl=id,
deedj,"Kamar kecil tidak sepadan dengan harga, breakfast seadanya, receptionist gagal paham booking 2 malam, di sistem hanya 1 malam",2022-12-16T05:04:37.059Z,1,https://www.google.com/maps/contrib/110140254287759743607?hl=id,
frenki wahyudi,,2022-12-16T04:44:10.578Z,1,https://www.google.com/maps/contrib/100337746379239766287?hl=id,
arifwidodo rphdairy,,2022-12-15T15:28:27.802Z,5,https://www.google.com/maps/contrib/116980991699300538073?hl=id,
Agus Susanto,Bagus...,2022-12-15T02:04:18.579Z,5,https://www.google.com/maps/contrib/105089473855854473391?hl=id,
Nuril Anwar (Uril),,2022-12-13T05:28:53.296Z,4,https://www.google.com/maps/contrib/103618666253056136235?hl=id,
Suradal Blh,,2022-12-12T08:51:47.194Z,4,https://www.google.com/maps/contrib/116646762604978929347?hl=id,
Insyiroh,Tempat nikahan temen dulu..,2022-12-11T12:12:28.886Z,5,https://www.google.com/maps/contrib/105723729392903023235?hl=id,
Milien Milien,,2022-12-10T14:54:50.796Z,5,https://www.google.com/maps/contrib/107188468264864208771?hl=id,
Dion Alessandrio (Dion),,2022-12-09T02:15:20.010Z,5,https://www.google.com/maps/contrib/111847472310145706412?hl=id,
satrioagungwibowo,,2022-12-08T14:13:05.295Z,1,https://www.google.com/maps/contrib/100828874261726674897?hl=id,
Faldi Armando Sudiro,,2022-12-05T05:44:19.319Z,5,https://www.google.com/maps/contrib/104060787385934099937?hl=id,
Eric Iskandar,"Pelayanan ramah , kamar luas tapi jangan berekpektasi terlalu tinggi , karena menurut saya bangunan hotel ini cukup lama dan perlu peningkatan di beberapa titik",2022-12-04T13:53:32.380Z,4,https://www.google.com/maps/contrib/100396036442249172891?hl=id,
Nine 4L,,2022-12-04T08:13:27.063Z,5,https://www.google.com/maps/contrib/105518005383164954350?hl=id,
Samuel Yudha,,2022-12-04T02:07:19.907Z,4,https://www.google.com/maps/contrib/111959569112643138580?hl=id,
ismet ramli,,2022-12-02T05:05:00.366Z,4,https://www.google.com/maps/contrib/102805663892968242112?hl=id,
Sarah Stefanie,,2022-12-01T10:38:19.672Z,4,https://www.google.com/maps/contrib/115485068321930569587?hl=id,
Sujito Irmawan,,2022-11-29T09:08:22.689Z,3,https://www.google.com/maps/contrib/116111906842293890703?hl=id,
purnomo artanawa,,2022-11-28T23:33:11.840Z,5,https://www.google.com/maps/contrib/101025888346485896428?hl=id,
Musliyandi,Sarapan disini sangat bagus dg harga yg didapat. Hanya kamar masih kotor dan kurang bersih,2022-11-27T15:12:29.966Z,5,https://www.google.com/maps/contrib/109387403468062583520?hl=id,
Ahiang Suriani,,2022-11-26T21:01:37.194Z,5,https://www.google.com/maps/contrib/103579308066753878124?hl=id,
Tining Dening,,2022-11-26T10:32:01.682Z,5,https://www.google.com/maps/contrib/101712035466229006393?hl=id,
Ridwan Akbar,,2022-11-25T05:08:05.767Z,3,https://www.google.com/maps/contrib/109873230714617209472?hl=id,
Anita Rahayu,"Tidak ada lift, sprei dan selimut waktunya ganti baru, sandal berjamur, air terlalu kecil jadi kurang seger buat mandi",2022-11-25T03:25:22.091Z,4,https://www.google.com/maps/contrib/114386017677798133054?hl=id,
M. NURAINI,Salah satu hotel terbaik yang bisa saya rekomendasikan.,2022-11-25T02:00:59.118Z,5,https://www.google.com/maps/contrib/114265563936446296624?hl=id,
Johannes Susanto,,2022-11-23T08:17:22.771Z,5,https://www.google.com/maps/contrib/104168061918792941882?hl=id,
rohmah siti,Tempat yg nyaman untuk nongkrong,2022-11-21T10:45:45.322Z,5,https://www.google.com/maps/contrib/106224962308969444499?hl=id,
Praseno Praseno,,2022-11-21T10:19:59.355Z,3,https://www.google.com/maps/contrib/101353990288921287280?hl=id,
Melatie Tan,,2022-11-20T12:44:14.554Z,5,https://www.google.com/maps/contrib/106178401172389351153?hl=id,
Sulaito So,,2022-11-19T03:36:37.107Z,4,https://www.google.com/maps/contrib/107477519127877665105?hl=id,
Nova Razak,"Tempatnya nyaman,walaupun berada di tengah kota Yogya tidak bising. Ada taman besar yang biasa digunakan untuk pesta outdoor. Ada tempat pertemuan yg besar bisa menampung lebih dari 200 orang.",2022-11-16T21:26:34.952Z,5,https://www.google.com/maps/contrib/102373316420653913002?hl=id,
Kevin Ramadhani,,2022-11-16T09:31:56.247Z,5,https://www.google.com/maps/contrib/110738717859246126869?hl=id,
anthoni cibubur,"Hotelnya bagus, fasilitas oke , ada cafenya juga dan kemalioboro bisa jalan kaki",2022-11-14T13:13:55.048Z,5,https://www.google.com/maps/contrib/112330007919703617204?hl=id,
Ayu's Begawe,,2022-11-14T10:42:53.554Z,5,https://www.google.com/maps/contrib/104079106110206931385?hl=id,
wy s,,2022-11-13T04:12:21.969Z,5,https://www.google.com/maps/contrib/105732401145952784412?hl=id,
Agus Sarmudi,,2022-11-12T11:34:44.090Z,5,https://www.google.com/maps/contrib/117031522314613678299?hl=id,
Debby Aprianti,,2022-11-10T08:46:14.798Z,4,https://www.google.com/maps/contrib/105564815894547748689?hl=id,
Fadillah Akbar,"Luas, lokasi nya agak kedalam, dekat jogja tronik",2022-11-10T07:52:40.728Z,5,https://www.google.com/maps/contrib/103367311946353075818?hl=id,
Muhamad Fatihul Huda Zamani,,2022-11-10T04:15:46.095Z,5,https://www.google.com/maps/contrib/104139598691371472923?hl=id,
Aisul maghfiroh,,2022-11-10T01:03:38.216Z,4,https://www.google.com/maps/contrib/106219106114449339026?hl=id,
L. Yuni A (hokii's cakery),"Ke sini karena ada kopdar kompag , komunitas paguyuban gofood area Jogja . Tempatnya representatif untuk acara² pertemuan dalam jumlah banyak, ruangan dan kursi² sangat memadai. Parkir luas banget dan mudah . Lokasi gampang dicari dan ditemukan karena berdekatan / di belakang THR yang merupakan tempat pertunjukan kreasi kesenian di daerah Jogja selatan.",2022-11-09T15:36:44.212Z,4,https://www.google.com/maps/contrib/117092168393471081894?hl=id,
Khanifatul Hasanah,"Tempat dan kudapanya, recomended banget😍",2022-11-09T10:57:33.499Z,5,https://www.google.com/maps/contrib/107680900916835322667?hl=id,
uswah nurindrapuspita,,2022-11-09T09:56:25.758Z,5,https://www.google.com/maps/contrib/109122395503447811193?hl=id,
anselmus wau,Biasa aja,2022-11-09T09:38:39.699Z,3,https://www.google.com/maps/contrib/111303192008689379437?hl=id,
Valentina Sulastri,,2022-11-09T09:33:06.314Z,5,https://www.google.com/maps/contrib/115105482695556949540?hl=id,
Maria Qibtiy,,2022-11-09T04:32:12.138Z,5,https://www.google.com/maps/contrib/108325722985690363734?hl=id,
